System,DF Activated,FountainType,FountainCount,Painted,Filter Installed,Position,Outdoor,GISPropNum,PropertyName,OMPPropID,SubPropertyName,ParkDistrict,Borough,AMPSID,AMPSClass,AMPSStatus,AMPSParentID,AMPSName,CommunityBoard,CouncilDistrict,Precinct,ZIPCode,x,y
B042-DF0678,Activated,C,1,false,false,"Near Ballfield, In Shade",true,B042,Gravesend Park,B042,,B-12,B,100039058,DRINKFTN,I,B042,C-Gravesend Park,312,44,66,11204,988694.428107053,166239.019605979
B042-DF0679,Broken,C,1,false,false,"Just Outside Playground, Out in Open",true,B042,Gravesend Park,B042,,B-12,B,100039083,DRINKFTN,I,B042,C-Gravesend Park,312,44,66,11204,988711.086210221,166402.02518548
B042-DF0680,NotYetActivated,C,1,false,false,"In Playground, Out in Open",true,B042,Gravesend Park,B042,,B-12,B,100039014,DRINKFTN,I,B042,C-Gravesend Park,312,44,66,11204,988754.564141631,166516.813013643
B042-DF0681,Activated,C,1,false,false,"In Playground, Out in Open",true,B042,Gravesend Park,B042,,B-12,B,100039035,DRINKFTN,I,B042,C-Gravesend Park,312,44,66,11204,988689.569520965,166575.22365798
B042-DF0682,Activated,C,1,false,true,"Out in Open, Just Outside Playground",true,B042,Gravesend Park,B042,,B-12,B,100039059,DRINKFTN,I,B042,C-Gravesend Park,312,44,66,11204,988605.374807477,166666.231349974
B042-DF0683,Activated,A,1,false,false,"Under Tree, Just Outside Playground",true,B042,Gravesend Park,B042,,B-12,B,100039084,DRINKFTN,I,B042,A-Gravesend Park,312,44,66,11204,988993.402902796,166413.240714222
B042-DF0869,Activated,C,1,false,false,"In Shade, In Playground",true,B042,Gravesend Park,B042,,B-12,B,100040094,DRINKFTN,I,B042,C-Gravesend Park,312,44,66,11204,988303.343915477,166435.221641391
B043-DF0205,Activated,A,1,false,false,"In Playground, Under Tree",true,B043,Greenpoint Playground,B043,,B-01,B,100037662,DRINKFTN,I,B043,A-Greenpoint Playground,301,33,94,11222,995582.470105215,207282.450642317
B044-DF0318,Activated,B,1,true,false,Out in Open,true,B044,Dr. Ronald McNair Park,B044,,B-09,B,100037693,DRINKFTN,I,B044,B-Dr. Ronald McNair Park,309,35,71,11225,994792.090124309,183469.057324305
B044-DF0319,Activated,E,1,true,false,Out in Open,true,B044,Dr. Ronald McNair Park,B044,,B-09,B,100037725,DRINKFTN,I,B044,E-Dr. Ronald McNair Park,309,35,71,11225,994801.63931781,183747.429142892
B047-DF0371,Activated,A,1,true,false,In Playground,true,Q020,Highland Park,Q020-01,Lower Highland Playground,Q-05A,Q,100037887,DRINKFTN,I,Q020-01,A-Highland Park-Lower Highland Playground,305,37,75,11208,1015991.93453554,188524.977002471
B047-DF0372,Activated,A,1,true,false,Out in Open,true,Q020,Highland Park,Q020-ZN04,Highland Park Zone 4,Q-05A,Q,100037833,DRINKFTN,I,Q020-ZN04,A-Highland Park-Highland Park Zone 4,305,37,75,11208,1015667.01458172,188626.752717554
B047-DF0373,Activated,D,1,false,false,Near Ballfield,true,Q020,Highland Park,Q020-ZN05,Highland Park Zone 5,Q-05A,Q,100037860,DRINKFTN,I,Q020-ZN05,D-Highland Park-Highland Park Zone 5,305,37,75,11208,1016562.87237004,188929.225537806
B047-DF0374,Activated,D,1,false,false,Near Ballfield,true,Q020,Highland Park,Q020-ZN05,Highland Park Zone 5,Q-05A,Q,100037801,DRINKFTN,I,Q020-ZN05,D-Highland Park-Highland Park Zone 5,305,37,75,11208,1016124.77908614,188725.806653305
B047-DF0375,Activated,A,1,true,false,In Playground,true,Q020,Highland Park,Q020-02,Upper Highland Playground,Q-05A,Q,100037826,DRINKFTN,I,Q020-02,A-Highland Park-Upper Highland Playground,305,37,75,11207,1013935.69258505,188112.955188721
B047-DF0891,Activated,A,1,true,false,In Playground,true,Q020,Highland Park,Q020-01,Lower Highland Playground,Q-05A,Q,100040269,DRINKFTN,I,Q020-01,A-Highland Park-Lower Highland Playground,305,37,75,11208,1015876.34454363,188464.500417396
B049-DF0041,Activated,E,1,true,false,Out in Open,true,B049,Irving Square Park,B049,,B-04,B,100037443,DRINKFTN,I,B049,E-Irving Square Park,304,37,83,11207,1009291.0906538,191431.826503723
B049-DF0042,Activated,E,1,true,false,"In Playground, Under Tree, In Shade",true,B049,Irving Square Park,B049,,B-04,B,100037482,DRINKFTN,I,B049,E-Irving Square Park,304,37,83,11207,1009538.14298121,191701.944729894
B050-DF0264,Activated,CS Concrete,1,false,false,In Playground,true,B050,Van Voorhees Playground,B050,,B-06,B,100037712,DRINKFTN,I,B050,CS Concrete-Van Voorhees Playground,306,39,76,11201,984381.900970965,190531.344708889
B050-DF0265,Activated,C,1,false,false,In Playground,true,B050,Van Voorhees Playground,B050,,B-06,B,100037739,DRINKFTN,I,B050,C-Van Voorhees Playground,306,39,76,11201,984426.519976213,190545.459838137
B050-DF0266,Activated,C,1,false,false,Just Outside Playground,true,B050,Van Voorhees Playground,B050,,B-06,B,100037787,DRINKFTN,I,B050,C-Van Voorhees Playground,306,39,76,11201,984327.222602635,190628.70573464
B050-DF0267,Activated,C,1,false,false,Near Ballfield,true,B050,Van Voorhees Playground,B050,,B-06,B,100037709,DRINKFTN,I,B050,C-Van Voorhees Playground,306,39,76,11201,984363.110326141,190844.979908391
B050-DF0268,Activated,C,1,false,true,Near Ballfield,true,B050,Van Voorhees Playground,B050,,B-06,B,100037757,DRINKFTN,I,B050,C-Van Voorhees Playground,306,39,76,11201,984332.879415467,190954.473455816
B051-DF0669,Activated,D,1,true,false,In Playground,true,B051,Kelly Park Playground,B051,,B-15,B,100039088,DRINKFTN,I,B051,D-Kelly Park Playground,315,48,61,11229,995946.617670893,159240.070349305
B051-DF0670,Activated,D,1,true,false,In Playground,true,B051,Kelly Park Playground,B051,,B-15,B,100039017,DRINKFTN,I,B051,D-Kelly Park Playground,315,48,61,11229,996048.715891882,159263.031917557
B051-DF0671,Activated,A,1,true,false,Out in Open,true,B051,Kelly Park Playground,B051,,B-15,B,100039018,DRINKFTN,I,B051,A-Kelly Park Playground,315,48,61,11229,995940.35521622,159501.257490977
B051-DF0672,Activated,A,1,true,false,Out in Open,true,B051,Kelly Park Playground,B051,,B-15,B,100039038,DRINKFTN,I,B051,A-Kelly Park Playground,315,48,61,11229,996051.106963217,159517.873599469
B051-DF0870,Activated,A,1,,false,Near Ballfield,true,B051,Kelly Park Playground,B051,,B-15,B,100040121,DRINKFTN,I,B051,A-Kelly Park Playground,315,48,61,11229,995932.874260053,159309.03379406
B051-DF0871,Activated,A,1,,false,Near Ballfield,true,B051,Kelly Park Playground,B051,,B-15,B,100040148,DRINKFTN,I,B051,A-Kelly Park Playground,315,48,61,11229,996163.91677697,159447.563372641
B052-DF0761,Activated,E,1,false,true,Under Tree,true,B052,Leif Ericson Park,B052-03,Leif Ericson Park Playground,B-10,B,100039219,DRINKFTN,I,B052-03,E-Leif Ericson Park-Leif Ericson Park Playground,310,43,68,11219,981288.213260725,168816.021341726
B052-DF0762,Activated,C,1,false,false,In Playground,true,B052,Leif Ericson Park,B052-03,Leif Ericson Park Playground,B-10,B,100039289,DRINKFTN,I,B052-03,C-Leif Ericson Park-Leif Ericson Park Playground,310,43,68,11220,981052.081187054,169014.807033389
B052-DF0763,Activated,E,1,false,false,In Playground,true,B052,Leif Ericson Park,B052-03,Leif Ericson Park Playground,B-10,B,100039231,DRINKFTN,I,B052-03,E-Leif Ericson Park-Leif Ericson Park Playground,310,43,68,11220,980735.871845722,169228.227866396
B052-DF0764,Activated,C,1,false,true,Just Outside Playground,true,B052,Leif Ericson Park,B052-03,Leif Ericson Park Playground,B-10,B,100039336,DRINKFTN,I,B052-03,C-Leif Ericson Park-Leif Ericson Park Playground,310,43,68,11220,980847.083565548,169139.798909395
B052-DF0783,Activated,D,1,false,false,In Playground,true,B052,Leif Ericson Park,B052-01,Millennium Playground,B-10,B,100039485,DRINKFTN,I,B052-01,D-Leif Ericson Park-Millennium Playground,310,43,68,11220,978870.793554887,170834.157725393
B052-DF0784,Activated,C,1,false,false,Near Ballfield,true,B052,Leif Ericson Park,B052,,B-10,B,100039409,DRINKFTN,I,B052,C-Leif Ericson Park,310,43,68,11220,978935.929579466,170687.148504972
B052-DF0785,Activated,C,1,false,false,Near Ballfield,true,B052,Leif Ericson Park,B052,,B-10,B,100039407,DRINKFTN,I,B052,C-Leif Ericson Park,310,43,68,11220,979176.373652383,170579.596554726
B054-DF0485,Activated,A,1,true,false,Under Tree,true,B054,Lincoln Terrace / Arthur S. Somers Park,B054-ZN02,Lincoln Terr Pk/Arthur S Somers Zone 2,B-08,B,100038133,DRINKFTN,I,B054-ZN02,A-Lincoln Terrace / Arthur S. Somers Park-Lincoln Terr Pk/Arthur S Somers Zone 2,308,41,77,11213,1004285.56424754,182354.910930559
B054-DF0486,Activated,CS Concrete,1,true,false,In Playground,true,B054,Lincoln Terrace / Arthur S. Somers Park,B054-01,Lincoln Terrace Park / Arthur S. Somers Playground,B-08,B,100038159,DRINKFTN,I,B054-01,CS Concrete-Lincoln Terrace / Arthur S. Somers Park-CS,308,41,77,11213,1004344.14352671,182077.673624143
B054-DF0487,Activated,CS Concrete,1,true,false,In Playground,true,B054,Lincoln Terrace / Arthur S. Somers Park,B054-01,Lincoln Terrace Park / Arthur S. Somers Playground,B-08,B,100038183,DRINKFTN,I,B054-01,CS Concrete-Lincoln Terrace / Arthur S. Somers Park-CS,308,41,77,11213,1004342.0966148,182038.984397053
B054-DF0488,Activated,F High Low,2,true,false,"Under Tree, In Playground",true,B054,Lincoln Terrace / Arthur S. Somers Park,B054-01,Lincoln Terrace Park / Arthur S. Somers Playground,B-08,B,100038130,DRINKFTN,I,B054-01,F High Low-Lincoln Terrace / Arthur S. Somers Park-Playground,308,41,77,11213,1004277.38578622,182101.520689308
B054-DF0489,Activated,F High Low,2,true,false,"Under Tree, In Playground",true,B054,Lincoln Terrace / Arthur S. Somers Park,B054-01,Lincoln Terrace Park / Arthur S. Somers Playground,B-08,B,100038156,DRINKFTN,I,B054-01,F High Low-Lincoln Terrace / Arthur S. Somers Park-Playground,308,41,77,11213,1004192.27079896,182028.67995572
B054-DF0490,Activated,C,1,true,false,Out in Open,true,B054,Lincoln Terrace / Arthur S. Somers Park,B054-ZN01,Lincoln Terr Pk/Arthur S Somers Zone 1,B-08,B,100038097,DRINKFTN,I,B054-ZN01,C-Lincoln Terrace / Arthur S. Somers Park-Lincoln Terr Pk/Arthur S Somers Zone 1,308,41,77,11213,1004493.87058946,182032.039857149
B054-DF0491,Activated,C,1,true,false,Under Tree,true,B054,Lincoln Terrace / Arthur S. Somers Park,B054-ZN01,Lincoln Terr Pk/Arthur S Somers Zone 1,B-08,B,100038121,DRINKFTN,I,B054-ZN01,C-Lincoln Terrace / Arthur S. Somers Park-Lincoln Terr Pk/Arthur S Somers Zone 1,308,41,77,11213,1004689.9600923,182154.612118557
B054-DF0492,Activated,Bottle Filler High Low,3,true,false,Under Tree,true,B054,Lincoln Terrace / Arthur S. Somers Park,B054-ZN01,Lincoln Terr Pk/Arthur S Somers Zone 1,B-08,B,100038161,DRINKFTN,I,B054-ZN01,Bottle Filler High Low-Lincoln Terrace / Arthur S. Somers Park-Zone 1,308,41,77,11213,1004426.10760164,181889.403659477
B054-DF0493,Activated,C,1,true,false,Under Tree,true,B054,Lincoln Terrace / Arthur S. Somers Park,B054-ZN01,Lincoln Terr Pk/Arthur S Somers Zone 1,B-08,B,100038184,DRINKFTN,I,B054-ZN01,C-Lincoln Terrace / Arthur S. Somers Park-Lincoln Terr Pk/Arthur S Somers Zone 1,308,41,77,11213,1004283.12724454,181873.073311567
B054-DF0494,Activated,A,1,true,false,Out in Open,true,B054,Lincoln Terrace / Arthur S. Somers Park,B054-ZN01,Lincoln Terr Pk/Arthur S Somers Zone 1,B-08,B,100038107,DRINKFTN,I,B054-ZN01,A-Lincoln Terrace / Arthur S. Somers Park-Lincoln Terr Pk/Arthur S Somers Zone 1,308,41,77,11213,1004110.31098914,181795.845447644
B054-DF0495,Activated,D,1,true,false,Under Tree,true,B054,Lincoln Terrace / Arthur S. Somers Park,B054-ZN03,Lincoln Terr Pk/Arthur S Somers Zone 3,B-08,B,100038157,DRINKFTN,I,B054-ZN03,D-Lincoln Terrace / Arthur S. Somers Park-Lincoln Terr Pk/Arthur S Somers Zone 3,308,41,77,11233,1004920.91238629,182189.710473567
B054-DF0496,Activated,D,1,true,false,Under Tree,true,B054,Lincoln Terrace / Arthur S. Somers Park,B054-ZN03,Lincoln Terr Pk/Arthur S Somers Zone 3,B-08,B,100038179,DRINKFTN,I,B054-ZN03,D-Lincoln Terrace / Arthur S. Somers Park-Lincoln Terr Pk/Arthur S Somers Zone 3,308,41,77,11233,1004903.01051922,182166.468065977
B054-DF0497,Activated,D,1,true,false,Under Tree,true,B054,Lincoln Terrace / Arthur S. Somers Park,B054-ZN03,Lincoln Terr Pk/Arthur S Somers Zone 3,B-08,B,100038104,DRINKFTN,I,B054-ZN03,D-Lincoln Terrace / Arthur S. Somers Park-Lincoln Terr Pk/Arthur S Somers Zone 3,308,41,77,11233,1004907.89502388,182250.327478304
B054-DF0498,Activated,D,1,true,false,Out in Open,true,B054,Lincoln Terrace / Arthur S. Somers Park,B054-ZN03,Lincoln Terr Pk/Arthur S Somers Zone 3,B-08,B,100038153,DRINKFTN,I,B054-ZN03,D-Lincoln Terrace / Arthur S. Somers Park-Lincoln Terr Pk/Arthur S Somers Zone 3,308,41,77,11233,1004918.32019989,182324.660662978
B055-DF0412,Activated,C,1,false,false,"Under Tree, Near Ballfield, Just Outside Playground",true,B055,Sternberg Park,B055,,B-01,B,100037957,DRINKFTN,I,B055,C-Sternberg Park,301,34,90,11206,998902.763989552,196495.504696562
B055-DF0413,Activated,A,1,true,false,"Near Ballfield, Under Tree",true,B055,Sternberg Park,B055,,B-01,B,100037903,DRINKFTN,I,B055,A-Sternberg Park,301,34,90,11206,998980.55714105,196809.394160643
B055-DF0414,Activated,A,1,true,false,"Near Ballfield, Under Tree",true,B055,Sternberg Park,B055,,B-01,B,100037953,DRINKFTN,I,B055,A-Sternberg Park,301,34,90,11206,999056.869324386,196714.370400562
B055-DF0771,Activated,C,1,false,false,"Under Tree, In Shade, In Playground",true,B055,Sternberg Park,B055,,B-01,B,100039477,DRINKFTN,I,B055,C-Sternberg Park,301,34,90,11206,998841.625660389,196371.715245977
B055-DF0772,Activated,A,1,false,false,Near Ballfield,true,B055,Sternberg Park,B055,,B-01,B,100039467,DRINKFTN,I,B055,A-Sternberg Park,301,34,90,11206,998696.501606807,196617.142576649
B055-DF0872,Activated,E and Dog,2,,false,"Out in Open, Near Ballfield",true,B055,Sternberg Park,B055,,B-01,B,100040171,DRINKFTN,I,B055,E and Dog-Sternberg Park,301,34,90,11206,999031.153824642,196573.206312805
B055-DF1007,Activated,E and Dog,2,,false,,true,B055,Sternberg Park,B055,,B-01,B,100042968,DRINKFTN,I,B055,E and Dog-Sternberg Park,301,34,90,11206,998958.699573218,196550.525911971
B056-DF0179,Activated,C,1,true,false,In Playground,true,B056,Martin Luther King Jr. Playground,B056,,B-05,B,100037553,DRINKFTN,I,B056,C-Martin Luther King Jr. Playground,305,42,75,11207,1014699.23174038,182435.174877643
B056-DF0180,Activated,C,1,true,false,Just Outside Playground,true,B056,Martin Luther King Jr. Playground,B056,,B-05,B,100037550,DRINKFTN,I,B056,C-Martin Luther King Jr. Playground,305,42,75,11207,1014661.40307588,182605.343500554
B057-DF0198,Broken,C,1,false,false,"Under Tree, In Playground, Out in Open",true,B057,Marine Park,B057-03,PS 278 Plgd,B-18,B,100037657,DRINKFTN,I,B057-03,C-Marine Park-PS 278 Plgd,318,46,63,11229,1001415.64150972,160613.899950727
B057-DF0713,Activated,Bottle Filler High Low,3,true,false,Out in Open,true,BZ382,,BZ382,,B-15,B,100039121,DRINKFTN,I,BZ382,Bottle Filler High Low-Plum Beach,356,46,61,11235,1006217.62665638,151832.251503556
B057-DF0833,Activated,C,1,false,false,Just Outside Playground,true,B057,Marine Park,B057-ZN01,Marine Park Zone 1,B-18,B,100039831,DRINKFTN,I,B057-ZN01,C-Marine Park-Marine Park Zone 1,318,46,63,11229,1001970.58921872,160887.916463062
Q410-DF0170,Activated,C,1,false,false,Out in Open,true,Q410,Hinton Park,Q410,,Q-03,Q,100038395,DRINKFTN,I,Q410,C-Hinton Park,403,21,115,11368,1024390.50074364,215004.682901233
B057-DF0834,Activated,C,1,false,false,Just Outside Playground,true,B057,Marine Park,B057-ZN01,Marine Park Zone 1,B-18,B,100039856,DRINKFTN,I,B057-ZN01,C-Marine Park-Marine Park Zone 1,318,46,63,11229,1002025.33681263,160996.081929147
B057-DF0835,Activated,C,1,false,false,Just Outside Playground,true,B057,Marine Park,B057-ZN01,Marine Park Zone 1,B-18,B,100039882,DRINKFTN,I,B057-ZN01,C-Marine Park-Marine Park Zone 1,318,46,63,11229,1001786.08105754,160972.993720725
B057-DF0836,Activated,F High Low,2,true,false,Just Outside Playground,true,B057,Marine Park,B057-ZN01,Marine Park Zone 1,B-18,B,100039813,DRINKFTN,I,B057-ZN01,F High Low-Marine Park-Marine Park Zone 1,318,46,63,11229,1001712.21473547,160882.312799721
B057-DF0837,Activated,A,1,true,false,Near Ballfield,true,B057,Marine Park,B057-ZN04,Marine Park Zone 4,B-18,B,100039851,DRINKFTN,I,B057-ZN04,A-Marine Park-Marine Park Zone 4,318,46,63,11229,1001878.74032105,159709.940800637
B057-DF0838,Activated,Bottle Filler High Low,3,false,false,Near Ballfield,true,B057,Marine Park,B057-ZN04,Marine Park Zone 4,B-18,B,100039816,DRINKFTN,I,B057-ZN04,Bottle Filler High Low-Marine Park-Marine Park Zone 4,318,46,63,11229,1001589.55126689,160380.538212731
B057-DF0839,Activated,A,1,true,true,Near Ballfield,true,B057,Marine Park,B057-ZN04,Marine Park Zone 4,B-18,B,100039878,DRINKFTN,I,B057-ZN04,A-Marine Park-Marine Park Zone 4,318,46,63,11229,1002520.28496971,159289.921955645
B057-DF0840,Activated,A,1,true,false,Near Ballfield,true,B057,Marine Park,B057-ZN04,Marine Park Zone 4,B-18,B,100039801,DRINKFTN,I,B057-ZN04,A-Marine Park-Marine Park Zone 4,318,46,63,11229,1002908.91706646,159619.97969447
B057-DF0841,Activated,A,1,true,false,Near Ballfield,true,B057,Marine Park,B057-ZN04,Marine Park Zone 4,B-18,B,100039803,DRINKFTN,I,B057-ZN04,A-Marine Park-Marine Park Zone 4,318,46,63,11229,1002596.90653564,160319.835250139
B057-DF0842,Activated,D,1,false,true,In Playground,true,B057,Marine Park,B057-04,Lenape Playground,B-18,B,100039854,DRINKFTN,I,B057-04,D-Marine Park-Lenape Playground,318,46,63,11234,1004693.71238139,160247.656916812
B057-DF0843,Activated,A,1,true,false,Near Ballfield,true,B057,Marine Park,B057-ZN05,Marine Park Zone 5,B-18,B,100039880,DRINKFTN,I,B057-ZN05,A-Marine Park-Marine Park Zone 5,318,46,63,11234,1004681.59298305,160074.405622899
B057-DF0844,Activated,A,1,false,false,"Out in Open, Near Ballfield",true,B057,Marine Park,B057-ZN04,Marine Park Zone 4,B-18,B,100039812,DRINKFTN,I,B057-ZN04,A-Marine Park-Marine Park Zone 4,318,46,63,11229,1001980.85560238,160712.158940553
B057-DF0874,Activated,A,1,false,false,Out in Open,true,B057,Marine Park,B057-ZN06,Marine Park Zone 6,B-18,B,100040213,DRINKFTN,I,B057-ZN06,A-Marine Park-Marine Park Zone 6,318,46,63,11234,1003140.84114331,158423.655315473
B057-DF0875,Activated,A,1,false,false,Near Ballfield,true,B057,Marine Park,B057-ZN07,"Marine Park Zone 7, Gerritsen Ballfields",B-18,B,100040233,DRINKFTN,I,B057-ZN07,"A-Marine Park-Marine Park Zone 7, Gerritsen Ballfields",318,46,63,11234,1004973.09699322,155642.812780067
B057-DF0876,Activated,A,1,false,false,Near Ballfield,true,B057,Marine Park,B057-ZN07,"Marine Park Zone 7, Gerritsen Ballfields",B-18,B,100040207,DRINKFTN,I,B057-ZN07,"A-Marine Park-Marine Park Zone 7, Gerritsen Ballfields",318,46,63,11234,1004930.1111868,155690.25691089
B057-DF0975,Activated,A,1,,false,,true,B057,Marine Park,B057-05,Dr John's Plgd,B-18,B,100042976,DRINKFTN,I,B057-05,A-Marine Park-Dr John's Plgd,318,46,63,11234,1004243.00954264,156635.058498978
B057-DF0976,Activated,A,1,,false,,true,B057,Marine Park,B057-05,Dr John's Plgd,B-18,B,100042967,DRINKFTN,I,B057-05,A-Marine Park-Dr John's Plgd,318,46,63,11234,1004415.2204843,156782.486353725
B057-DF0977,Activated,F High Low,2,,false,,true,B057,Marine Park,B057-05,Dr John's Plgd,B-18,B,100042980,DRINKFTN,I,B057-05,F High Low-Marine Park-Dr John's Plgd,318,46,63,11234,1004299.68659463,156877.55112423
B057-DF0978,Activated,E High Low,2,,false,,true,B057,Marine Park,B057-06,Seba Playground,B-18,B,100042942,DRINKFTN,I,B057-06,E High Low-Marine Park-Seba Playground,318,46,63,11234,1006391.25032489,153950.926728144
B057-DF1012,Activated,F High Low,2,,false,,true,B057,Marine Park,B057-05,Dr John's Plgd,B-18,B,100042945,DRINKFTN,I,B057-05,F High Low-Marine Park-Dr John's Plgd,318,46,63,11234,1004178.83480222,156699.071166232
B057-DF1013,Activated,F High Low,2,,false,,true,B057,Marine Park,B057-05,Dr John's Plgd,B-18,B,100042974,DRINKFTN,I,B057-05,F High Low-Marine Park-Dr John's Plgd,318,46,63,11234,1004117.05867905,156724.617374971
B057-DF1014,Activated,E,1,,false,,true,B057,Marine Park,B057,,B-18,B,100042946,DRINKFTN,I,B057,E-Marine Park,318,46,63,11234,1006185.1559208,154046.372403398
B057-DF1026,Activated,Bottle Filler Fountain,2,,false,Indoor,false,B057,Marine Park,B057-ZN06,Marine Park Zone 6,B-18,B,100042962,DRINKFTN,I,B057-ZN06-BLG1210,Bottle Filler Fountain-Marine Park-Salt Marsh Nature Center,318,46,63,11234,1003506.42046463,159349.098346471
B057-DF1107,Activated,Food Prep Sink,1,,false,Indoor,false,B057,Marine Park,B057,,B-18,B,100043595,DRINKFTN,I,B057-BLG1212,Food Prep Sink-Marine Park-MARINE GOLF,318,46,63,11234,1008072.67051847,158014.64268206
